unique_key,created_date,agency,complaint_type,descriptor,location_type,incident_zip,city,status,bbl,latitude,longitude,Category,Sentiment,Complaint Text,Emotion
56551747,2022-12-31 21:54:42,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,11235.0,BROOKLYN,Closed,3074030040.0,40.59255277765938,-73.95203575302413,Social,Neutral,Noise - Residential. Banging/Pounding,Neutral
56416563,2022-12-31 21:54:23,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10002.0,NEW YORK,Closed,1004100055.0,40.71932159530188,-73.98781748078376,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56553298,2022-12-31 21:54:17,NYPD,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,11373.0,ELMHURST,Closed,4018720011.0,40.736707115803306,-73.86899197152124,Social,Neutral,Noise - Vehicle. Car/Truck Horn,Neutral
56410058,2022-12-31 21:54:00,DOT,Traffic Signal Condition,Controller,,11429.0,QUEENS,Closed,,40.71122011841253,-73.72826176861953,Political,Neutral,Traffic Signal Condition. Controller,Neutral
56554783,2022-12-31 21:53:37,NYPD,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11208.0,BROOKLYN,Closed,3041150026.0,40.68603366963854,-73.87681854478991,Political,Negative,Illegal Parking. Blocked Hydrant,Neutral
56410688,2022-12-31 21:53:34,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10462.0,BRONX,Closed,2039387501.0,40.8366949011745,-73.85951105786711,Social,Neutral,HEAT/HOT WATER. ENTIRE BUILDING,Disgust
56416177,2022-12-31 21:53:32,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10031.0,NEW YORK,Closed,1019880118.0,40.82003081301524,-73.952850909447,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56482084,2022-12-31 21:53:14,DSNY,Dirty Condition,Trash,Sidewalk,11372.0,JACKSON HEIGHTS,Closed,4014340001.0,40.75595861193441,-73.88148263226175,Social,Negative,Dirty Condition. Trash,Disgust
56546667,2022-12-31 21:53:12,NYPD,Blocked Driveway,No Access,Street/Sidewalk,11377.0,,Closed,,40.73746462469699,-73.91983760917437,Social,Negative,Blocked Driveway. No Access,Sadness
56554455,2022-12-31 21:51:34,NYPD,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11417.0,,Closed,,40.6784266674276,-73.8401163213166,Political,Negative,Illegal Parking. Blocked Sidewalk,Surprise
56408501,2022-12-31 21:51:27,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11207.0,BROOKLYN,Closed,3037837501.0,40.66683945269431,-73.89940475760122,Social,Neutral,HEAT/HOT WATER. ENTIRE BUILDING,Disgust
56546756,2022-12-31 21:51:02,NYPD,Blocked Driveway,No Access,Street/Sidewalk,10038.0,NEW YORK,Closed,1000970044.0,40.70739347027395,-74.00287466105459,Social,Negative,Blocked Driveway. No Access,Sadness
56407824,2022-12-31 21:51:00,DOT,Traffic Signal Condition,Controller,,10036.0,MANHATTAN,Closed,,40.75725658725952,-73.98582167954895,Political,Neutral,Traffic Signal Condition. Controller,Neutral
56550277,2022-12-31 21:50:19,NYPD,Blocked Driveway,No Access,Street/Sidewalk,11225.0,BROOKLYN,Closed,3050427502.0,40.65796295890355,-73.95662369893581,Social,Negative,Blocked Driveway. No Access,Sadness
56548270,2022-12-31 21:50:12,NYPD,Blocked Driveway,Partial Access,Street/Sidewalk,11421.0,WOODHAVEN,Closed,4089610051.0,40.68614871739265,-73.85982463540924,Social,Negative,Blocked Driveway. Partial Access,Neutral
56556254,2022-12-31 21:49:54,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10025.0,NEW YORK,Closed,1018360020.0,40.79494262227221,-73.96417658443718,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56417645,2022-12-31 21:49:48,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10457.0,BRONX,Closed,2028040001.0,40.848533419181855,-73.90598670450618,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56549943,2022-12-31 21:49:46,NYPD,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10466.0,BRONX,Closed,2050430049.0,40.89659733309558,-73.85456644012864,Political,Negative,Illegal Parking. Blocked Hydrant,Neutral
56408934,2022-12-31 21:49:00,DOT,Traffic Signal Condition,Controller,,11101.0,QUEENS,Closed,,40.75160349150871,-73.93383169188243,Political,Neutral,Traffic Signal Condition. Controller,Neutral
56556133,2022-12-31 21:48:16,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10306.0,STATEN ISLAND,Closed,5035320500.0,40.58769930164539,-74.10321952615503,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56418432,2022-12-31 21:48:13,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10456.0,BRONX,Closed,2024390090.0,40.83251845588212,-73.91354015338139,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56551873,2022-12-31 21:47:59,NYPD,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10034.0,NEW YORK,Closed,1022370001.0,40.865733515789245,-73.92748872765371,Political,Negative,Illegal Parking. Posted Parking Sign Violation,Anger
56414905,2022-12-31 21:47:43,NYPD,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10457.0,BRONX,Closed,2027840039.0,40.838627923526914,-73.90961828531249,Political,Negative,Illegal Parking. Double Parked Blocking Vehicle,Neutral
56410340,2022-12-31 21:47:37,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11239.0,BROOKLYN,Closed,3045860501.0,40.654029875415695,-73.8648908299817,Social,Neutral,HEAT/HOT WATER. ENTIRE BUILDING,Disgust
56411664,2022-12-31 21:47:36,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10466.0,BRONX,Closed,2048310048.0,40.89050393022456,-73.86108999670272,Social,Neutral,HEAT/HOT WATER. ENTIRE BUILDING,Disgust
56409242,2022-12-31 21:47:30,HPD,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10474.0,BRONX,Closed,2027660060.0,40.81330728610792,-73.88711369524938,Social,Neutral,HEAT/HOT WATER. APARTMENT ONLY,Neutral
56554234,2022-12-31 21:46:57,NYPD,Blocked Driveway,No Access,Street/Sidewalk,11221.0,BROOKLYN,Closed,3033870039.0,40.68811085084671,-73.9157250197042,Social,Negative,Blocked Driveway. No Access,Sadness
56550565,2022-12-31 21:46:06,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11211.0,BROOKLYN,Closed,3024460072.0,40.711076058019714,-73.96158490262539,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56411254,2022-12-31 21:46:00,DOT,Traffic Signal Condition,Controller,,11102.0,QUEENS,Closed,,40.76764926023644,-73.92076878882119,Political,Neutral,Traffic Signal Condition. Controller,Neutral
56551784,2022-12-31 21:45:27,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10033.0,NEW YORK,Closed,1021760100.0,40.85041348533096,-73.93847215023044,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56554451,2022-12-31 21:45:20,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10025.0,NEW YORK,Closed,1012400001.0,40.793032361592445,-73.97481706769223,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56553399,2022-12-31 21:45:05,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10458.0,BRONX,Closed,2032760004.0,40.86302832954768,-73.89057228592851,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56411625,2022-12-31 21:44:53,DSNY,Graffiti,Graffiti,Comercial,11218.0,BROOKLYN,Closed,3052980029.0,40.63979419580741,-73.98493142558358,Other,Neutral,Graffiti. Graffiti,Disgust
56546922,2022-12-31 21:44:41,NYPD,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11420.0,SOUTH OZONE PARK,Closed,4117370006.0,40.6725170720299,-73.82317630192233,Political,Negative,Illegal Parking. Commercial Overnight Parking,Neutral
56408027,2022-12-31 21:44:37,HPD,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10467.0,BRONX,Closed,2033350154.0,40.87646650156661,-73.87968039325462,Social,Neutral,HEAT/HOT WATER. APARTMENT ONLY,Neutral
56435416,2022-12-31 21:44:36,TLC,Taxi Complaint,Driver Complaint - Passenger,,10013.0,NEW YORK,Closed,1005050031.0,40.72554178205935,-74.0042897149246,Other,Negative,Taxi Complaint. Driver Complaint - Passenger,Anger
56412297,2022-12-31 21:44:34,HPD,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10469.0,BRONX,Closed,2047220054.0,40.8783176545863,-73.8481371692112,Social,Neutral,UNSANITARY CONDITION. PESTS,Neutral
56409344,2022-12-31 21:44:27,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11355.0,FLUSHING,Closed,4051920001.0,40.75272190240155,-73.82138974374125,Social,Neutral,HEAT/HOT WATER. ENTIRE BUILDING,Disgust
56410057,2022-12-31 21:44:00,DOT,Traffic Signal Condition,Controller,,11368.0,QUEENS,Closed,,40.74403165518884,-73.85868154834364,Political,Neutral,Traffic Signal Condition. Controller,Neutral
56554458,2022-12-31 21:42:52,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10029.0,NEW YORK,Closed,1016400001.0,40.79713797321644,-73.94271820421586,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56551022,2022-12-31 21:42:23,NYPD,Noise - Residential,Loud Talking,Residential Building/House,11209.0,BROOKLYN,Closed,3060090024.0,40.62357107616581,-74.02352676703748,Social,Neutral,Noise - Residential. Loud Talking,Disgust
56411922,2022-12-31 21:42:00,DOT,Traffic Signal Condition,Controller,,11358.0,QUEENS,Closed,,40.76213238593203,-73.80374134484566,Political,Neutral,Traffic Signal Condition. Controller,Neutral
56547170,2022-12-31 21:41:48,NYPD,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11214.0,BROOKLYN,Closed,,40.60922645108233,-74.00019808515296,Political,Negative,Illegal Parking. Blocked Hydrant,Neutral
56415691,2022-12-31 21:41:43,NYPD,Abandoned Vehicle,With License Plate,Street/Sidewalk,10460.0,BRONX,Closed,2039270008.0,40.84099127200704,-73.86485446651118,Political,Negative,Abandoned Vehicle. With License Plate,Sadness
56548905,2022-12-31 21:41:41,NYPD,Illegal Fireworks,,Street/Sidewalk,11234.0,BROOKLYN,Closed,3085380013.0,40.60803943120018,-73.92692947861272,Social,Negative,Illegal Fireworks. ,Fear
56416166,2022-12-31 21:41:37,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10456.0,BRONX,Closed,2024380001.0,40.83084838094371,-73.91550447908857,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56412184,2022-12-31 21:41:32,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10453.0,BRONX,Closed,2028050041.0,40.84958872821029,-73.90764791261465,Social,Neutral,HEAT/HOT WATER. ENTIRE BUILDING,Disgust
56410276,2022-12-31 21:41:28,HPD,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10462.0,BRONX,Closed,2043210042.0,40.85669318689525,-73.86437792142532,Social,Neutral,HEAT/HOT WATER. APARTMENT ONLY,Neutral
56553401,2022-12-31 21:41:20,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11234.0,BROOKLYN,Closed,3076970029.0,40.61684158449512,-73.94051003882315,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56410056,2022-12-31 21:41:14,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10031.0,NEW YORK,Closed,1020640062.0,40.828108016914136,-73.94549553817635,Social,Neutral,HEAT/HOT WATER. ENTIRE BUILDING,Disgust
56408171,2022-12-31 21:41:11,HPD,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11209.0,BROOKLYN,Closed,3060240038.0,40.6249006655709,-74.03048345892213,Social,Neutral,UNSANITARY CONDITION. MOLD,Neutral
56552642,2022-12-31 21:41:03,NYPD,Noise - Residential,Loud Talking,Residential Building/House,11367.0,FLUSHING,Closed,4066400032.0,40.73098568312654,-73.82284796192057,Social,Neutral,Noise - Residential. Loud Talking,Disgust
56555525,2022-12-31 21:40:30,NYPD,Drinking,In Public,Store/Commercial,10026.0,NEW YORK,Closed,1015990001.0,40.801431415032646,-73.95010094345307,Other,Neutral,Drinking. In Public,Disgust
56547914,2022-12-31 21:40:30,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10454.0,BRONX,Closed,2022687501.0,40.8094974015487,-73.91576638974254,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56545532,2022-12-31 21:40:08,NYPD,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11207.0,,Closed,,40.6793378183547,-73.89482515321431,Social,Neutral,Noise - Vehicle. Car/Truck Music,Neutral
56551699,2022-12-31 21:39:48,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,11218.0,BROOKLYN,Closed,3053980051.0,40.6335122706783,-73.97444492150194,Social,Neutral,Noise - Residential. Banging/Pounding,Neutral
56412969,2022-12-31 21:39:47,NYPD,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11358.0,FLUSHING,Closed,4052967501.0,40.762234558945465,-73.7961928866992,Political,Negative,Illegal Parking. Blocked Hydrant,Neutral
56550634,2022-12-31 21:39:20,NYPD,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11427.0,QUEENS VILLAGE,Closed,4079690013.0,40.72973807867799,-73.73489006475715,Political,Negative,Illegal Parking. Blocked Sidewalk,Surprise
56556140,2022-12-31 21:39:19,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,10002.0,NEW YORK,Closed,1002770044.0,40.71286924500799,-73.99619806566935,Social,Neutral,Noise - Residential. Banging/Pounding,Neutral
56410650,2022-12-31 21:39:00,DOT,Traffic Signal Condition,Controller,,,,Closed,,,,Political,Neutral,Traffic Signal Condition. Controller,Neutral
56410896,2022-12-31 21:38:12,HPD,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11209.0,BROOKLYN,Closed,3060240038.0,40.6249006655709,-74.03048345892213,Social,Negative,WATER LEAK. HEAVY FLOW,Neutral
56409049,2022-12-31 21:38:11,HPD,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10455.0,BRONX,Closed,2022927501.0,40.81391975823687,-73.91660253456571,Social,Neutral,HEAT/HOT WATER. APARTMENT ONLY,Neutral
56551790,2022-12-31 21:37:21,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11234.0,BROOKLYN,Closed,3076970029.0,40.61684158449512,-73.94051003882315,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56547487,2022-12-31 21:37:11,NYPD,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11207.0,BROOKLYN,Closed,3036620029.0,40.67886836350702,-73.89471773423377,Social,Neutral,Noise - Vehicle. Car/Truck Music,Neutral
56548251,2022-12-31 21:37:03,NYPD,Blocked Driveway,Partial Access,Street/Sidewalk,11368.0,CORONA,Closed,4019290081.0,40.74340427767335,-73.85963921274318,Social,Negative,Blocked Driveway. Partial Access,Neutral
56553459,2022-12-31 21:36:41,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11234.0,BROOKLYN,Closed,3076970029.0,40.61684158449512,-73.94051003882315,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56553457,2022-12-31 21:36:34,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11362.0,LITTLE NECK,Closed,4082560089.0,40.76642009504383,-73.72594631838963,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56551602,2022-12-31 21:36:27,NYPD,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11207.0,,Closed,,40.6793378183547,-73.89482515321431,Social,Neutral,Noise - Vehicle. Car/Truck Music,Neutral
56556007,2022-12-31 21:36:23,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10025.0,NEW YORK,Closed,1018360001.0,40.79639756165641,-73.96493425316099,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56549340,2022-12-31 21:36:19,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11206.0,BROOKLYN,Closed,3017400001.0,40.6958852273703,-73.9448787794819,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56546985,2022-12-31 21:35:54,NYPD,Blocked Driveway,No Access,Street/Sidewalk,11234.0,BROOKLYN,Closed,3078990035.0,40.61855761772656,-73.92293049172744,Social,Negative,Blocked Driveway. No Access,Sadness
56411734,2022-12-31 21:35:33,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10452.0,BRONX,Closed,2025370047.0,40.84345572380287,-73.92470475387987,Social,Neutral,HEAT/HOT WATER. ENTIRE BUILDING,Disgust
56549339,2022-12-31 21:35:30,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11231.0,BROOKLYN,Closed,3005110012.0,40.6806262533451,-74.00790304618465,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56408322,2022-12-31 21:35:15,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10026.0,NEW YORK,Closed,1019230060.0,40.80541276604917,-73.95369206196123,Social,Neutral,HEAT/HOT WATER. ENTIRE BUILDING,Disgust
56434679,2022-12-31 21:35:13,DCA,Consumer Complaint,Mobile Food Vendor,Business,10024.0,NEW YORK,Closed,1011300001.0,40.781311764946494,-73.97225418170498,Economic,Negative,Consumer Complaint. Mobile Food Vendor,Neutral
56555555,2022-12-31 21:35:08,NYPD,Illegal Fireworks,,Street/Sidewalk,11218.0,BROOKLYN,Closed,3053900061.0,40.63678643609468,-73.97284752277389,Social,Negative,Illegal Fireworks. ,Fear
56410937,2022-12-31 21:35:00,DOT,Traffic Signal Condition,Controller,,11208.0,BROOKLYN,Closed,,40.67465414849651,-73.87711715416293,Political,Neutral,Traffic Signal Condition. Controller,Neutral
56411027,2022-12-31 21:35:00,DEP,Noise,"Noise, Barking Dog (NR5)",,11233.0,BROOKLYN,Closed,3015660019.0,40.6775874827568,-73.91217994425715,Social,Neutral,"Noise. Noise, Barking Dog (NR5)",Neutral
56552247,2022-12-31 21:33:58,NYPD,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10039.0,NEW YORK,Closed,1020337501.0,40.823584558383786,-73.9396495523279,Social,Neutral,Noise - Street/Sidewalk. Loud Music/Party,Neutral
56545989,2022-12-31 21:33:34,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11433.0,JAMAICA,Closed,4101460051.0,40.6948516339008,-73.79367980321378,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56548056,2022-12-31 21:33:15,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11234.0,BROOKLYN,Closed,3076970029.0,40.61684158449512,-73.94051003882315,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56546191,2022-12-31 21:33:01,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11234.0,BROOKLYN,Closed,3076970029.0,40.61684158449512,-73.94051003882315,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56408379,2022-12-31 21:33:00,DOT,Traffic Signal Condition,Ped Multiple Lamps,,,,Closed,,,,Political,Neutral,Traffic Signal Condition. Ped Multiple Lamps,Neutral
56411253,2022-12-31 21:33:00,DOT,Traffic Signal Condition,Ped Multiple Lamps,,11379.0,QUEENS,Closed,,40.725561300061095,-73.87964257631107,Political,Neutral,Traffic Signal Condition. Ped Multiple Lamps,Neutral
56555503,2022-12-31 21:32:59,DHS,Homeless Person Assistance,Non-Chronic,Street/Sidewalk,10001.0,NEW YORK,In Progress,1006980044.0,40.750601403505385,-74.00328797339326,Social,Neutral,Homeless Person Assistance. Non-Chronic,Neutral
56409767,2022-12-31 21:32:47,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10457.0,BRONX,Closed,2031490121.0,40.85463818541571,-73.90010034716846,Social,Neutral,HEAT/HOT WATER. ENTIRE BUILDING,Disgust
56409510,2022-12-31 21:32:00,DOT,Traffic Signal Condition,Controller,,11413.0,QUEENS,Closed,,40.6797295752017,-73.7514752806726,Political,Neutral,Traffic Signal Condition. Controller,Neutral
56547861,2022-12-31 21:31:52,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11216.0,BROOKLYN,Closed,3018230029.0,40.68490798850171,-73.94886847609091,Social,Neutral,Noise - Residential. Loud Music/Party,Neutral
56413098,2022-12-31 21:31:47,NYPD,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10462.0,BRONX,Closed,2039447501.0,40.84144654222975,-73.86223691554366,Political,Negative,Illegal Parking. Blocked Hydrant,Neutral
56548779,2022-12-31 21:31:41,NYPD,Illegal Fireworks,,Street/Sidewalk,10306.0,STATEN ISLAND,Closed,5043940006.0,40.56577435089517,-74.1297406115525,Social,Negative,Illegal Fireworks. ,Fear
